,Postal Code,x,y,inseecode,place,population,density
9635,26350,-0.10890406,0.72990215,26297,Saint-Bonnet-de-Valclérieux,219,26
9636,26350,-0.10988716,0.7303125,26298,Saint-Christophe-et-le-Laris,318,28
9637,26150,-0.10815383,0.7222013,26299,Sainte-Croix,102,9
9638,26310,-0.10618515,0.71758527,26300,Saint-Dizier-en-Diois,36,3
9639,26260,-0.110910304,0.7286779999999999,26301,Saint-Donat-sur-l'Herbasse,2658,136
9640,26170,-0.107856676,0.71397567,26303,Sainte-Euphémie-sur-Ouvéze,61,5
9641,26110,-0.10965529,0.71652544,26304,Saint-Ferréol-Trente-Pas,191,9
9642,26160,-0.11350244,0.7193289,26305,Saint-Gervais-sur-Roubion,646,44
9643,26110,-0.10903168,0.7146971,26306,Sainte-Jalle,260,14
9644,26190,-0.10744279,0.72650903,26307,Saint-Jean-en-Royans,2895,104
9645,26150,-0.10781369,0.7233323,26308,Saint-Julien-en-Quint,162,3
9646,26420,-0.10553747,0.7268739000000001,26309,Saint-Julien-en-Vercors,182,10
9647,26350,-0.10954922,0.72968614,26310,Saint-Laurent-d'Onay,111,18
9648,26190,-0.10700057,0.72675014,26311,Saint-Laurent-en-Royans,1330,49
9649,26740,-0.11449628,0.71974385,26312,Saint-Marcel-lés-Sauzet,1025,258
9650,26320,-0.1118374,0.7261539,26313,Saint-Marcel-lés-Valence,3719,247
9651,26330,-0.11090444,0.7304351,26314,Saint-Martin-d'Aoét,258,34
9652,26420,-0.10560375,0.7262962,26315,Saint-Martin-en-Vercors,275,10
9653,26190,-0.107714675,0.7259553000000001,26316,Saint-Martin-le-Colonel,145,46
9654,26110,-0.11241151,0.7145136,26317,Saint-Maurice-sur-Eygues,484,55
9655,26510,-0.108416006,0.71638024,26318,Saint-May,44,4
9656,26750,-0.10941446,0.7290843000000001,26319,Saint-Michel-sur-Savasse,343,31
9657,26190,-0.10795396,0.72744715,26320,Saint-Nazaire-en-Royans,531,150
9658,26340,-0.10855905,0.7187373,26321,Saint-Nazaire-le-Désert,168,4
9659,26770,-0.11199624,0.7162192,26322,Saint-Pantaléon-les-Vignes,319,38
9660,26750,-0.10938257,0.7276161,26323,Saint-Paul-lés-Romans,1401,89
9661,26130,-0.11540833,0.7157579000000001,26324,Saint-Paul-Trois-Chéteaux,6789,308
9662,26140,-0.11279623,0.7318383,26325,Saint-Rambert-d'Albon,4176,311
9663,26130,-0.11523732,0.71544397,26326,Saint-Restitut,947,65
9664,26410,-0.10647215,0.72054315,26327,Saint-Roman,160,23
9665,26340,-0.10976168,0.7209272,26328,Saint-Sauveur-en-Diois,35,5
9666,26210,-0.11117101,0.7316394,26330,Saint-Sorlin-en-Valloire,1452,55
9667,26190,-0.10737535,0.7270866,26331,Saint-Thomas-en-Royans,440,85
9668,26240,-0.112399206,0.7300310999999999,26332,Saint-Uze,1846,183
9669,26240,-0.11304537,0.72981745,26333,Saint-Vallier,4115,759
9670,26160,-0.11247280000000001,0.7192035,26334,Salettes,82,12
9671,26770,-0.11313042,0.7172345,26335,Salles-sous-Bois,146,15
9672,26400,-0.11106408400000001,0.7204973000000001,26336,Saou,378,9
9673,26270,-0.114452265,0.7217884,26337,Saulce-sur-Rhéne,1443,78
9674,26740,-0.11425489999999999,0.72000694,26338,Sauzet,1436,75
9675,26740,-0.11466642,0.7200576999999999,26339,Savasse,1089,49
9676,26560,-0.106189325,0.7120303000000001,26340,Séderon,245,12
9677,26600,-0.11311656,0.72924006,26341,Serves-sur-Rhéne,624,96
9678,26130,-0.11458149,0.7156558000000001,26342,Solérieux,173,20
9679,26160,-0.112542756,0.71862656,26343,Souspierre,99,19
9680,26400,-0.11171582,0.72028285,26344,Soyans,253,10
9681,26790,-0.11451642,0.7144772,26345,Suze-la-Rousse,1422,46
9682,26400,-0.11020624,0.7224437,26346,Suze,164,11
9683,26600,-0.11285096,0.72803545,26347,Tain-l'Hermitage,5003,1032
9684,26770,-0.11251127,0.71715933,26348,Taulignan,1586,46
9685,26390,-0.11049755,0.73038596,26349,Tersanne,156,16
9686,26220,-0.110653535,0.71693635,26350,Teyssiéres,69,2
9687,26460,-0.10955509,0.7191469,26351,Les Tonils,20,2
9688,26160,-0.113643646,0.7181751000000001,26352,La Touche,123,15
9689,26750,-0.10951778,0.7282178,26355,Triors,383,68
9690,26460,-0.11103113,0.7190298,26356,Truinas,107,12
9691,26790,-0.11348142,0.71435064,26357,Tulette,1575,67
9692,26120,-0.11218803,0.7232678000000001,26358,Upie,956,49
9693,26150,-0.10832523,0.72251415,26359,Vachéres-en-Quint,26,5
9694,26230,-0.114645995,0.71683466,26360,Valaurie,386,31
9695,26310,-0.10497991,0.71715575,26361,Valdréme,117,3
9696,26000,-0.11252107,0.72565144,26362,Valence,63437,1729
9697,26110,-0.10979367,0.7171269,26363,Valouse,25,4
9698,26420,-0.10689320000000001,0.7241033,26364,Vassieux-en-Vercors,283,6
9699,26600,-0.11199979,0.7282243,26366,Veaunes,193,46
9700,26110,-0.11120425,0.7158316,26367,Venterol,587,19
9701,26340,-0.10866602,0.7213835,26368,Vercheny,427,38
9702,26510,-0.107069485,0.7153470000000001,26369,Verclause,61,2
9703,26170,-0.10847795,0.7140477,26370,Vercoiran,129,6
9704,26340,-0.10900888,0.722009,26371,Véronne,39,2
9705,26560,-0.10591634,0.7125839,26372,Vers-sur-Méouge,38,3
9706,26220,-0.11030999999999999,0.7180659,26373,Vesc,244,6
9707,5700,-0.10513144,0.7139568000000001,26374,Villebois-les-Pins,16,1
9708,26560,-0.10636398,0.7123425,26375,Villefranche-le-Chéteau,20,3
9709,26510,-0.108795375,0.7167170999999999,26376,Villeperdrix,93,4
9710,26110,-0.11172138,0.71501565,26377,Vinsobres,1062,30
9711,26470,-0.10773484,0.7186412,26378,Volvent,23,1
9712,26600,-0.112983905,0.7286376999999999,26380,Gervans,339,103
9713,26300,-0.108838685,0.7269658,26381,Jaillans,520,58
9714,26300,-0.10986204,0.72533053,26382,Saint-Vincent-la-Commanderie,318,24
9715,26120,-0.11125906599999999,0.7257911,26903,Fauconniéres,0,0
9716,26190,-0.1091462,0.724367,26905,La Vacherie,0,0
9717,26730,-0.1092128,0.72730297,26906,L'écanciére,0,0
9718,26120,-0.111498475,0.7255271,26911,Parlanges,0,0
9719,27800,-0.15078385,0.806237,27001,Aclou,243,66
9720,27570,-0.1475029,0.7985456999999999,27002,Acon,356,39
9721,27400,-0.14536898,0.80528355,27003,Acquigny,1292,72
9722,27120,-0.14324062,0.80195856,27004,Aigleville,104,32
9723,27500,-0.15070164,0.8109665,27006,Aizier,113,48
9724,27410,-0.15041399,0.80291,27007,Ajou,220,22
9725,27460,-0.14492187,0.80787164,27008,Alizay,1090,126
9726,27250,-0.15143861,0.8004251,27009,Ambenay,512,30
9727,27140,-0.1385815,0.80798405,27010,Amécourt,106,18
9728,27370,-0.14783210000000002,0.8066017,27011,Amfreville-la-Campagne,797,120
9729,27380,-0.14343165,0.8076156,27012,Amfreville-les-Champs,286,44
9730,27590,-0.1440399,0.8074236,27013,Amfreville-sous-les-Monts,445,59
9731,27400,-0.14579242,0.8050607,27014,Amfreville-sur-Iton,633,116
9732,27430,-0.14461054,0.80633724,27015,Andé,966,182
9733,27700,-0.14250882,0.80627435,27016,Les Andelys,8455,208
9734,27930,-0.14607807,0.8022967,27017,Angerville-la-Campagne,1333,368
9735,27290,-0.15087815,0.80892247,27018,Appeville-Annebault,779,58
9736,27820,-0.15133178,0.7976715999999999,27019,Armentiéres-sur-Avre,142,23
9737,27180,-0.1466655,0.8022503000000001,27020,Arniéres-sur-Iton,1571,129
9738,27260,-0.15422262,0.80745465,27021,Asniéres,201,25
9739,27940,-0.14373638,0.8047071,27022,Aubevoye,3879,508
9740,27180,-0.14736526,0.8026683000000001,27023,Aulnay-sur-Iton,544,356
9741,27420,-0.14017828,0.8052908000000001,27026,Authevernes,273,33
9742,27220,-0.14560024,0.8005855,27027,Les Authieux,241,49
9743,27290,-0.15057774,0.80738586,27028,Authou,306,103
9744,27490,-0.14444512,0.80394,27029,Authouillet,0,0
9745,27250,-0.1512844,0.8012869,27030,Auvergny,0,0
9746,27930,-0.14646578,0.8034003000000001,27031,Aviron,1136,155
9747,27240,-0.14643989999999998,0.8013228,27032,Avrilly,326,45
9748,27930,-0.14711429999999998,0.8041057,27033,Bacquepuis,291,57
9749,27440,-0.14287269,0.8075201999999999,27034,Bacqueville,385,35
9750,27260,-0.15366359,0.80735207,27035,Bailleul-la-Vallée,119,25
9751,27170,-0.14978386,0.80427974,27037,Barc,766,67
9752,27130,-0.15080543,0.79853404,27038,Les Barils,178,19
9753,27310,-0.14844158,0.80967283,27039,Barneville-sur-Seine,427,49
9754,27170,-0.14927359,0.80389273,27040,Barquet,289,21
9755,27330,-0.1518286,0.8025701999999999,27041,La Barre-en-Ouche,713,41
9756,27160,-0.15034574,0.8011195,27043,Les Baux-de-Breteuil,561,16
9757,27180,-0.14690301,0.80199534,27044,Les Baux-Sainte-Croix,1097,64
9758,27140,-0.13839883,0.8067708,27045,Bazincourt-sur-Epte,496,45
9759,27230,-0.15246305,0.80653995,27046,Bazoques,122,18
9760,27190,-0.14911772,0.8014946999999999,27047,Beaubray,254,16
9761,27480,-0.14076735,0.8086441999999999,27048,Beauficel-en-Lyons,150,21
9762,27410,-0.1510604,0.8036184000000001,27049,Beaumesnil,527,42
9763,27170,-0.1502937,0.804667,27050,Beaumontel,745,64
9764,27170,-0.15010673,0.8046337,27051,Beaumont-le-Roger,2694,74
9765,27800,-0.15039137,0.8073524999999999,27052,Le Bec-Hellouin,434,45
9766,27370,-0.14740859,0.8068234999999999,27053,Le Bec-Thomas,190,136
9767,27160,-0.14969635,0.8004116,27054,Bémécourt,414,24
9768,27110,-0.14687709999999998,0.80436045,27055,Bérengeville-la-Campagne,269,29
9769,27300,-0.15211105,0.8052898000000001,27056,Bernay,10582,440
9770,27180,-0.14730139,0.8041384,27057,Bernienville,239,31
9771,27700,-0.14330423,0.8061135,27058,Berniéres-sur-Seine,234,35
9772,27660,-0.13919245,0.8066061,27059,Bernouville,242,40
9773,27630,-0.13990028,0.80465287,27060,Berthenonville,177,30
9774,27800,-0.15147845,0.80665845,27061,Berthouville,233,31
9775,27520,-0.14888257,0.8082691,27062,Berville-en-Roumois,616,67
9776,27170,-0.14895007,0.8035392,27063,Berville-la-Campagne,131,15
9777,27210,-0.15366969,0.8115071,27064,Berville-sur-Mer,438,86
9778,27210,-0.15417236,0.8098191,27065,Beuzeville,2702,116
9779,27480,-0.13960283,0.80874515,27066,Bézu-la-Forét,144,16
9780,27660,-0.13919245,0.8066061,27067,Bézu-Saint-éloi,1061,93
9781,27330,-0.15155676,0.80192864,27068,Bois-Anzeray,148,13
9782,27250,-0.15149,0.8001379,27069,Bois-Arnault,652,51
9783,27150,-0.14147879,0.80669206,27070,Boisemont,621,47
9784,27260,-0.15401168,0.80860263,27071,Le Bois-Hellain,147,46
9785,27620,-0.14158912,0.8037515000000001,27072,Bois-Jéréme-Saint-Ouen,634,60
9786,27220,-0.14438307,0.79978496,27073,Bois-le-Roi,793,146
9787,27800,-0.15139537,0.8060504,27074,Boisney,276,48
9788,27330,-0.15160829,0.80164135,27075,Bois-Normand-prés-Lyre,325,19
9789,27120,-0.14427653,0.8015428000000001,27076,Boisset-les-Prévanches,364,49
9790,27520,-0.14954342,0.8077939000000001,27077,Boissey-le-Chétel,674,154
9791,27220,-0.14395020000000003,0.80119115,27078,La Boissiére,176,51
9792,27300,-0.15208995,0.80647236,27079,Boissy-Lamberville,281,35
9793,27240,-0.14711487,0.7996628,27080,Boissy-sur-Damville,0,0
9794,27120,-0.14445491,0.80275744,27081,Boncourt,122,29
9795,27290,-0.14978094,0.8075398,27083,Bonneville-Aptot,161,22
9796,27520,-0.14883155,0.80855644,27084,Bosc-Bénard-Commin,247,59
9797,27310,-0.1492037,0.8086226,27085,Bosc-Bénard-Crescy,281,64
9798,27520,-0.14837487,0.80788267,27086,Boscherville,0,0
9799,27270,-0.15279691,0.8036346,27087,Le Bosc-Morel,0,0
9800,27330,-0.15145373,0.8025029,27088,Bosc-Renoult-en-Ouche,154,20
9801,27310,-0.1485435,0.8090980999999999,27091,Bosgouet,569,60
9802,27520,-0.1489846,0.80769444,27092,Bosguérard-de-Marcouville,489,41
9803,27670,-0.14818862,0.80784976,27093,Bosnormand,283,85
9804,27480,-0.14016095,0.8088383000000001,27094,Bosquentin,72,10
9805,27800,-0.15001863,0.8072858,27095,Bosrobert,354,38
9806,27250,-0.15203519,0.8014216,27096,Les Bottereaux,260,12
9807,27700,-0.14297985,0.80576235,27097,Bouafles,682,54
9808,27150,-0.13890623,0.8083336999999999,27098,Bouchevilliers,45,10
9809,27930,-0.14561738,0.80384576,27099,Le Boulay-Morin,516,93
9810,27210,-0.15369521,0.8103248000000001,27100,Boulleville,533,74
9811,27500,-0.15247613,0.81069505,27101,Bouquelon,284,24
9812,27310,-0.14923614,0.80951774,27102,Bouquetot,781,60
9813,27310,-0.14891545,0.80916417,27103,Bourg-Achard,2255,183
9814,27520,-0.14832404,0.8081701,27105,Bourgthéroulde Infreville,2742,236
9815,27500,-0.15104276,0.8101383000000001,27107,Bourneville,691,63
9816,27580,-0.15070329999999998,0.7991085,27108,Bourth,1064,57
9817,27170,-0.14930786,0.8047879,27109,Bray,244,42
9818,27350,-0.15040292,0.80942994,27110,Brestot,424,49
9819,27800,-0.15090887,0.80714893,27113,Brétigny,174,32
9820,27640,-0.14315048,0.80135137,27114,Breuilpont,985,81
9821,27570,-0.14769122,0.79857844,27115,Breux-sur-Avre,218,31
9822,27800,-0.15049428,0.8067780999999999,27116,Brionne,4408,263
9823,27270,-0.1531191,0.80398977,27117,Broglie,1168,147
9824,27930,-0.14631598,0.8042628,27118,Brosville,573,80
9825,27730,-0.14306006,0.8007443000000001,27119,Bueil,1331,271
9826,27190,-0.14854011,0.80257803,27120,Burey,232,43
9827,27630,-0.14055717,0.80417055,27121,Bus-Saint-Rémy,271,35
9828,27420,-0.14059998,0.80506533,27122,Cahaignes,279,29
9829,27120,-0.14436586,0.80215013,27123,Caillouet-Orgeville,336,43
9830,27490,-0.14514397,0.80435634,27124,Cailly-sur-Eure,191,57
9831,27800,-0.14993475,0.80667806,27125,Calleville,551,64
9832,27500,-0.15199411,0.8091242,27126,Campigny,807,75
9833,27400,-0.14635302,0.80515796,27127,Canappeville,555,54
9834,27420,-0.14069058,0.8056721,27128,Cantiers,164,72
9835,27300,-0.15126040000000002,0.8057294,27131,Carsix,239,36
9836,27180,-0.14750239,0.8029885999999999,27132,Caugé,749,65
9837,27310,-0.14793476,0.80928683,27133,Caumont,951,158
9838,27350,-0.1507747,0.8094969,27134,Cauverville-en-Roumois,132,41
9839,27110,-0.14755991,0.8059613,27135,Cesseville,323,49
9840,27120,-0.14281678,0.80218285,27136,Chaignes,233,36
9841,27580,-0.15126783,0.79920906,27137,Chaise-Dieu-du-Theil,241,41
9842,27270,-0.15303618,0.80338156,27138,Chamblac,336,16
9843,27250,-0.15254635,0.80181015,27139,Chambord,158,11
9844,27120,-0.14412001,0.80358845,27140,Chambray,372,44
9845,27190,-0.14784068,0.80215895,27141,Champ-Dolent,45,20
9846,27600,-0.14388372,0.80384403,27142,Champenard,129,56
9847,27330,-0.15065262,0.802656,27143,Champignolles,27,10
9848,27220,-0.14494719,0.79988134,27144,Champigny-la-Futelaye,207,13
9849,27240,-0.14809223,0.80072194,27145,Chanteloup,52,12
9850,27260,-0.15382558,0.8085685,27146,La Chapelle-Bayvel,189,39
9851,27270,-0.15397231,0.8035519,27148,La Chapelle-Gauthier,350,21
9852,27230,-0.15411301,0.80595094,27149,La Chapelle-Hareng,78,19
9853,27950,-0.14332226,0.80374837,27150,La Chapelle-Réanville,1031,128
9854,27380,-0.14253962,0.80835164,27151,Charleval,1768,125
9855,27420,-0.13985243,0.8049408,27152,Chéteau-sur-Epte,632,137
9856,27220,-0.14602558,0.80036277,27154,Chavigny-Bailleul,466,25
9857,27820,-0.15134585,0.7976713000000001,27155,Chennebrun,142,49
9858,27250,-0.15159278,0.7995635,27156,Chéronvilliers,377,18
9859,27160,-0.14884353,0.8008536999999999,27157,Le Chesne,382,22
9860,27930,-0.14492838,0.80224645,27158,Cierrey,806,200
9861,27160,-0.14984882,0.7995496,27159,Cintray,375,23
9862,27630,-0.14088315,0.80452085,27160,Civiéres,194,25
9863,27180,-0.1475891,0.80359614,27161,Claville,862,49
9864,27190,-0.14961359,0.80306387,27162,Collandres-Quincarnon,165,21
9865,27500,-0.1507747,0.8094969,27163,Colletot,104,24
9866,27170,-0.14893399,0.80472165,27164,Combon,554,34
9867,27190,-0.14877819,0.8023236,27165,Conches-en-Ouche,4009,240
9868,27290,-0.15125015,0.8089895,27167,Condé-sur-Risle,377,38
9869,27430,-0.14418797,0.80656075,27168,Connelles,154,37
9870,27260,-0.15406442,0.80831563,27170,Cormeilles,1069,350
9871,27120,-0.14453341,0.80173475,27171,Le Cormier,307,29
9872,27240,-0.14668325,0.8004765,27172,Corneuil,351,31
9873,27300,-0.15109302,0.8045135999999999,27173,Corneville-la-Fouquetiére,76,19
9874,27500,-0.15119831,0.8092767,27174,Corneville-sur-Risle,1163,88
9875,27700,-0.14185181,0.806755,27175,Corny,276,52
9876,27150,-0.14133339,0.8075555,27176,Coudray,188,24
9877,27220,-0.14551124,0.7999781,27177,Coudres,447,29
9878,27300,-0.1523806,0.8059316999999999,27179,Courbépine,606,51
9879,27940,-0.14326452,0.80521876,27180,Courcelles-sur-Seine,1569,287
9880,27320,-0.14528309,0.79905075,27181,Courdemanche,462,51
9881,27130,-0.14854501,0.7981351999999999,27182,Courteilles,155,25
9882,27750,-0.14372121,0.80026436,27183,La Couture-Boussey,1724,158
9883,27400,-0.14633961,0.80634046,27184,Crasville,107,44
9884,27110,-0.14769606,0.8062815,27185,Crestot,304,48
9885,27240,-0.14668892,0.79988515,27186,Créton,0,0
9886,27110,-0.14713621,0.80618334,27187,Criquebeuf-la-Campagne,201,26
9887,27340,-0.14590304,0.8077455,27188,Criquebeuf-sur-Seine,970,66
9888,27190,-0.14821571,0.8022246999999999,27189,La Croisille,328,61
9889,27120,-0.14389272,0.8026614000000001,27190,Croisy-sur-Eure,179,45
9890,27490,-0.14476992,0.80429196,27191,La Croix-Saint-Leufroy,723,49
9891,27110,-0.14817053,0.80577236,27192,Crosville-la-Vieille,427,55
9892,28520,-0.14429298,0.7991775999999999,27193,Croth,1143,109
9893,27160,-0.14853194,0.7993177,27195,Dame-Marie,69,6
9894,27340,-0.14497156,0.80758405,27196,Les Damps,943,199
9895,27630,-0.14032215,0.8044272,27197,Dampsmesnil,201,36
9896,27240,-0.14757879999999998,0.8003359999999999,27198,Damville,1897,162
9897,27720,-0.13933554,0.8057425,27199,Dangu,610,77
9898,27930,-0.14543024,0.8038134,27200,Dardez,137,49
9899,27110,-0.14699987,0.8058632,27201,Daubeuf-la-Campagne,180,28
9900,27430,-0.14376564,0.8067845,27202,Daubeuf-prés-Vatteville,393,35
9901,27120,-0.14295562,0.8025021999999999,27203,Douains,346,31
9902,27380,-0.14356872,0.80793506,27205,Douville-sur-Andelle,355,79
9903,27320,-0.14683832,0.7990225999999999,27206,Droisy,328,19
9904,27230,-0.15355295,0.8058485,27207,Drucourt,554,46
9905,27290,-0.15023698,0.8082142,27209,écaquelon,426,33
9906,27170,-0.14925689,0.80507535,27210,écardenville-la-Campagne,327,44
9907,27490,-0.14463224,0.80397207,27211,écardenville-sur-Eure,501,75
9908,27110,-0.14757477,0.80477875,27212,écauville,74,22
9909,27630,-0.14013514,0.8043961,27213,écos,805,53
9910,27440,-0.14212734,0.80739367,27214,écouis,714,55
9911,27110,-0.14723685,0.8056084,27215,Ecquetot,272,47
9912,27930,-0.14575478,0.8041655,27216,émalleville,396,95
9913,27190,-0.14866146,0.80408096,27217,émanville,419,39
9914,27260,-0.15321479999999998,0.80875313,27218,épaignes,1090,42
9915,27110,-0.14867982,0.8061586,27219,épégard,416,94
9916,27730,-0.14362352,0.8008398,27220,épieds,230,47
9917,27560,-0.15254526,0.8071480999999999,27222,épreville-en-Lieuvin,145,22
9918,27310,-0.14957584,0.808689,27223,épreville-en-Roumois,351,53
9919,27150,-0.140125,0.80676115,27226,étrépagny,3671,180
9920,27350,-0.15072298,0.8097840999999999,27227,étréville,461,41
9921,27350,-0.15016548,0.8096839,27228,éturqueraye,237,35
9922,27000,-0.14619088,0.80276036,27229,évreux,49103,1856
9923,27530,-0.14363085,0.7996571,27230,ézy-sur-Eure,2805,314
9924,27120,-0.14361574,0.8020222,27231,Fains,355,94
9925,27150,-0.14110576,0.80662936,27232,Farceaux,185,24
9926,27210,-0.15414643,0.8110014,27233,Fatouville-Grestain,507,49
9927,27930,-0.14557908,0.8029506,27234,Fauville,327,98
9928,27190,-0.14862625,0.8031858000000001,27235,Faverolles-la-Campagne,140,30
9929,27230,-0.15317954,0.8057804000000001,27236,Faverolles-les-Mares,0,0
9930,27190,-0.14806436,0.80308706,27238,Ferriéres-Haut-Clocher,569,50
9931,27270,-0.15269282,0.8042089,27239,Ferriéres-Saint-Hilaire,374,38
9932,27760,-0.15022664,0.80287653,27240,La Ferriére-sur-Risle,241,1004
9933,27110,-0.14715065,0.8050006,27241,Feuguerolles,146,18
9934,27190,-0.15014146,0.8022685,27242,Le Fidelaire,690,21
9935,27210,-0.15427898,0.81132257,27243,Fiquefleur-équainville,496,51
9936,27310,-0.14952457,0.8089763000000001,27244,Flancourt-Catelon,286,36
9937,27480,-0.14053302,0.80890065,27245,Fleury-la-Forét,197,25
9938,27380,-0.14291188,0.808415,27246,Fleury-sur-Andelle,2015,532
9939,27380,-0.14380425,0.80767936,27247,Flipou,310,44
9940,27230,-0.15307495,0.80635464,27248,Folleville,181,29
9941,27600,-0.14438541,0.8054103,27249,Fontaine-Bellenger,712,144
9942,27490,-0.14509445,0.80464375,27250,Fontaine-Heudebourg,640,158
9943,27470,-0.1510415,0.8048008000000001,27251,Fontaine-l'Abbé,564,43
9944,27230,-0.15358219,0.8067438,27252,Fontaine-la-Louvet,261,23
9945,27550,-0.15064868,0.8059163,27253,Fontaine-la-Soret,361,38
9946,27120,-0.14435644,0.8033328000000001,27254,Fontaine-sous-Jouy,618,84
9947,27220,-0.14533827,0.80098456,27256,La Forét-du-Parc,457,60
9948,27510,-0.14125076,0.80576605,27257,Forét-la-Folie,320,29
9949,27210,-0.15342903,0.8096825,27258,Fort-Moville,261,28
9950,27220,-0.14437471,0.8009677,27259,Foucrainville,67,13
9951,27210,-0.15321855,0.8108308000000001,27260,Foulbec,411,35
9952,27370,-0.14783210000000002,0.8066017,27261,Fouqueville,433,53
9953,27630,-0.14027882,0.80353254,27262,Fourges,685,89
9954,27500,-0.15159996,0.8102391,27263,Fourmetot,520,52
9955,27630,-0.14064808,0.80477744,27264,Fours-en-Vexin,133,22
9956,27160,-0.15027593,0.799329,27265,Francheville,947,39
9957,27800,-0.15078385,0.806237,27266,Franqueville,273,90
9958,27290,-0.15089877,0.8077401,27267,Freneuse-sur-Risle,347,43
9959,27190,-0.14826615,0.8019371999999999,27268,Le Fresne,287,31
9960,27260,-0.15329082,0.80728394,27269,Fresne-Cauverville,171,28
9961,27700,-0.14254887,0.8071691,27270,Fresne-l'Archevéque,449,42
9962,27220,-0.14451335,0.80128723,27271,Fresney,212,33
9963,27120,-0.143477,0.80170274,27273,Gadencourt,280,72
